code,system
E100.00,readv2
E100.11,readv2
E100000,readv2
E100100,readv2
E100200,readv2
E100300,readv2
E100400,readv2
E100500,readv2
E100z00,readv2
E101.00,readv2
E101000,readv2
E101400,readv2
E101500,readv2
E101z00,readv2
E102.00,readv2
E102000,readv2
E102100,readv2
E102500,readv2
E102z00,readv2
E103.00,readv2
E103000,readv2
E103200,readv2
E103300,readv2
E103400,readv2
E103500,readv2
E103z00,readv2
E104.00,readv2
E105.00,readv2
E105000,readv2
E105200,readv2
E105500,readv2
E105z00,readv2
E106.00,readv2
E107.00,readv2
E107.11,readv2
E107000,readv2
E107100,readv2
E107200,readv2
E107300,readv2
E107400,readv2
E107500,readv2
E107z00,readv2
E10y.00,readv2
E10y.11,readv2
E10y000,readv2
E10y100,readv2
E10yz00,readv2
E10z.00,readv2
Eu20.00,readv2
Eu20000,readv2
Eu20011,readv2
Eu20100,readv2
Eu20111,readv2
Eu20200,readv2
Eu20212,readv2
Eu20213,readv2
Eu20214,readv2
Eu20300,readv2
Eu20311,readv2
Eu20500,readv2
Eu20511,readv2
Eu20600,readv2
Eu20y00,readv2
Eu20y12,readv2
Eu20y13,readv2
Eu20z00,readv2
Eu21.11,readv2
Eu21.12,readv2
Eu21.13,readv2
Eu21.14,readv2
Eu21.15,readv2
Eu21.16,readv2
Eu21.17,readv2
Eu23211,readv2
Eu23212,readv2
Eu23214,readv2
Eu25212,readv2
E11..00,readv2
E116.00,readv2
E11zz00,readv2
Eu25.00,readv2
Eu25y00,readv2
Eu25z11,readv2
Eu31.00,readv2
Eu31y00,readv2
Eu3z.11,readv2
E11..12,readv2
E112400,readv2
E115.00,readv2
E115000,readv2
E115100,readv2
E115200,readv2
E115300,readv2
E115400,readv2
E115500,readv2
E115600,readv2
E115z00,readv2
E130.00,readv2
E130.11,readv2
Eu20400,readv2
Eu25100,readv2
Eu25111,readv2
Eu25112,readv2
Eu32300,readv2
Eu32311,readv2
Eu32312,readv2
Eu32313,readv2
Eu32314,readv2
Eu32800,readv2
Eu33311,readv2
E110.00,readv2
E110000,readv2
E110100,readv2
E110200,readv2
E110300,readv2
E110400,readv2
E110600,readv2
E110z00,readv2
E114.00,readv2
E114.11,readv2
E114000,readv2
E114100,readv2
E114200,readv2
E114300,readv2
E114500,readv2
E114600,readv2
E114z00,readv2
E115.11,readv2
E11y.00,readv2
E11y000,readv2
E11y100,readv2
E11y300,readv2
E11yz00,readv2
Eu25000,readv2
Eu25011,readv2
Eu25012,readv2
Eu30.00,readv2
Eu30.11,readv2
Eu30y00,readv2
Eu30z00,readv2
Eu31.11,readv2
Eu31.12,readv2
Eu31.13,readv2
Eu33213,readv2
Eu33312,readv2
E110.11,readv2
Eu30000,readv2
E111.00,readv2
E111000,readv2
E111100,readv2
E111200,readv2
E111300,readv2
E111400,readv2
E111500,readv2
E111600,readv2
E111z00,readv2
E113400,readv2
Eu31100,readv2
Eu31200,readv2
Eu31300,readv2
Eu31400,readv2
Eu31500,readv2
Eu31y12,readv2
Eu33300,readv2
Eu33313,readv2
Eu33314,readv2
Eu33315,readv2
Eu33316,readv2
E114400,readv2
E116100,readv2
E116300,readv2
E116400,readv2
E116600,readv2
E116z00,readv2
Eu25200,readv2
Eu31700,readv2
E116000,readv2
E117.00,readv2
E117000,readv2
E117100,readv2
E117200,readv2
E117300,readv2
E117400,readv2
E117600,readv2
E117z00,readv2
E11z.00,readv2
E11z000,readv2
Eu25z00,readv2
Eu2z.00,readv2
Eu31z00,readv2
E116200,readv2
E116500,readv2
E117500,readv2
E120.00,readv2
E121.00,readv2
E123.00,readv2
E12y.00,readv2
E12yz00,readv2
E12z.00,readv2
E133.00,readv2
E134.00,readv2
Eu22011,readv2
Eu22012,readv2
Eu22015,readv2
Eu22300,readv2
Eu22y12,readv2
Eu23312,readv2
E122.00,readv2
Eu22013,readv2
E123.11,readv2
Eu22014,readv2
E12y000,readv2
Eu22y13,readv2
E13..00,readv2
E13z.00,readv2
E1z..00,readv2
Eu26.00,readv2
E13..11,readv2
E132.00,readv2
E13y.00,readv2
E13yz00,readv2
Eu23z12,readv2
E131.00,readv2
Eu44.14,readv2
E133.11,readv2
Eu23011,readv2
E13y000,readv2
Eu20211,readv2
E13y100,readv2
Eu23z11,readv2
E13z.11,readv2
Eu23.00,readv2
Eu23200,readv2
Eu23300,readv2
Eu23y00,readv2
Eu23z00,readv2
Eu2y.00,readv2
Eu30100,readv2
Eu30200,readv2
Eu30211,readv2
Eu30212,readv2
E212200,readv2
Eu21.18,readv2
Eu21.00,readv2
Eu22.00,readv2
Eu22y00,readv2
Eu22z00,readv2
Eu22000,readv2
Eu22100,readv2
Eu22y11,readv2
Eu22111,readv2
Eu22200,readv2
Eu23000,readv2
Eu23100,readv2
Eu23012,readv2
Eu23112,readv2
Eu24.00,readv2
Eu24.12,readv2
Eu24.13,readv2
Eu2y.11,readv2
Eu2z.11,readv2
Eu30z11,readv2
Eu31000,readv2
Eu31600,readv2
Eu31800,readv2
Eu31900,readv2
Eu31911,readv2
Eu31y11,readv2